E 1—320 / Events.
ID	NO	OUT	MIL	PART OF	LOWER START	UPPER END	SUMMARY	DESCRIPTION	NEAR	SP	NON—SP	NON—SP	LIVES	HELD	MOVED	CRAFT	PROPERTY	OTHER	PRESS	CF	VIA	NOTE	
E 		1			1 Mar 1788	30 Sep 1788	Rodríguez de Trujillo inspection	Capt Baltasar Rodríguez de Trujillo visits Hon as Sp Commissary	"Old, St. George’s, Sibun"	Capt Baltasar Rodríguez de Trujillo	Col Edward Marcus Despard									"SGU,LEG,6948,26 = EST, xxx
CO 123/6 [White to Napean 18 Sep 1788]
CO 123/7 [Hoare to White 25 Aug 1788]"	Bolland 75 119	"25 Aug 1788 Hoare to White. [Slaves,] ever accustomed to make Plantation as they term it, b which means they support their Wives and Children, raise a little Stock and so furnish themselves with necessaries etc. To deprpive them of this Privileges would be attended with the worst Consequences and they have already signified they will not set still and suffer the Spaniards to destroy their Grounds. /v Bolland 75 119 /CO 123/7

18 Sep 1788 White to Napean. The Spaniards have very lately cut down the Plantain Walks and Provision Grounds of the Settlers, particularly in the New River, upon which the individuals residing there have at all times had their Chief, or Sole dependence. This has greatly injured the Ownders and given great disgust to the Negroes employed in that River, whose subsistence depends upon their little Plantations; And the Negroes disgust in that Country being a prelude to their deserion, will, in proportion as it extends, enrich the Spaniards, and ruin the English Settlers. /v Bolland 75 119 /CO 123/6

El numero de tozas de madera-caoba [=piezas de Caoba] encontradas fuera de Limites, y decomisadas à los Yngleses, asciende à 340, de ellas ha veneficiad vendiendo al Yngles M.r Meighan 73, al precio de 20 rr. cada una, cuia cantidad de 182. pesos. 4.r.s deve satisfacer en el preciso termino de quatro meses, que verificado hare se enteren en estas Rs. Caxas: otras 60,, vendio al Yngles M.r Tant al mismo precio pero conl adiferencia de que no teniendo absolutamente Dinero ni seguridad en su Persona, tomo lo correspondiente en efectos, que quedan depositados en las Rs. Caxas de esta Capital, para que con noticia de V.E. y su mandato, se vendan, y aplique esta cantidad (como todo lo de mas) al ramo que corresponda, y sea desu agrado: se veneficiaron tambien otras 70,, al propio precio, cuyo importe se gastò en las urgencias indispensables que cita el comisionado; y las restantes 137,, tozas quedan marcadas, y encargadas por mi al Superintend.te Britanico Coronel Despard, para que si se presena comprador en los terminos que las demàs las benda y avisse, ... /SGU,LEG,6948,26 f 223r–v

[el Comisario] hà caminado entoda su comision como ,,878,, leguas, y todo lo que toca à sù Persona, costeado de su propio sueldo, que ès consiguiente quede empeñado: el superintend.te Despard lo elogia, pues dize quese hà portado conla maior urbanidad, armonia, y Justicia: Amas delos meritos expressados tiene los de haverse hallado enel ataque y destruccion de Cayo cozina, y Rios Walix, Jebun, y Norte; fue voluntariam.te exerciendo las funccio.s de Ayud.te en la expediz.n auxiliar destinada à omoa en la que estubo emplado varias vezes en utilidad del R.l Servicio: ... /SGU,LEG,6948,26 f 223v—224r"	
E 				Crs 4	5 Dec 1788	5 Dec 1788		Public Meeting and Col Despard resolve to come to amicable terms	Old											CO 123/9 [5 Dec 1788]	Burdon 1 p171	"Pub Mtg appoints deputation to wait on Col Despard to try and bring about better relationship and clear up all discussion; to which Col Despard replied ""he esteemed it his duty to co-operate with them in measures tending to produce these desirable ends."" /via Burdon 1 /CO 123/9"	
		1			6 Dec 1788	6 Dec 1788	Consolidated Slave Act 1788 Jamaica													Jam Act 38 1788		Applied to Hon /Lon 24 xxx	
E 		1			1 Jan 1789	25 Nov 1789	Despard v Usher	"Possibly first suit of libel in Hon, brought against James Usher, former Magistrate, on his publication of an “Address to the Public,” touching on Col Despard’s Court of Appeal. Grand Jury gives verdict of Ignoramus "	Old		Col Despard / James Usher									xxx	Burdon 1 p181 fn ‡		
E 		1			17 Feb 1789	17 Feb 1789	Board of Trade recommends Am embargo	"On Col Despard’s prompting, Board of Trade recommends orders be given to stop American ships from trading at Hon"	London		Col Despard									"CO 123/7 [17 Nov 1788, 17 Feb 1789]"	Burdon 1 p170	"W. Fawkener to Lord Sydney, Feb. 17th, 1789. ... ""it is for the Advantage of the Commerce of this Country to prevent the Subjects of the United States of America from enjoying the Privileges conceded to Great Britain in respect to the Trade in the Bay of Honduras."" /via Burdon 1 p171 /CO 123/7"	
E 				Crs 4	1 Apr 1789			Surplus of logged wood	xxx									"such great quant of timber [Log, Mah likely] cut down fm Apr 87 to 89 / scarcely know what to do w it"	"The Times 1169 p3
The Times 1173 p3"				
E 				Crs 4	1 Apr 1789			Spanish commissary destroys all cultivated spots of Settlement	Old	Sp Commissary Juan Bautista Gaul	Col Despard / Secretary of Superintendent James Bannantine						Sp commissary destroyed all cultivated spots [plantain walks]		"Morning Star 161 p2
St. James's Chronicle or the British Evening Post 4421 p1
New-York Daily Gazette 227 p906"	"CO 123/7 [25 May 1789]
MEXICO,3108 [L. Galvez a A. Valdes, Mérida a 8 oct 1789]
CO 123/8 [1789, Report by J. Bannantine]"	"Burdon I p171
Calderon 359 no 4"	"1789, May 25th. Despard to Lord Sydney. Reports that a Spanish Officer arrived to inspect the limits on May 7th and ""has behaved extremely strict in the execution of his office, particularly in destroying the plantaitons in that part of the settlement where he has been."" He is now doing the same in the rest of the settlements. This conduct bears hardest on the settlers who have no slaves to cut wood and therefore cannot buy provisions. He has sent to Jamaica for supplies for the. /via Burdon 1 p171 /CO 123/7 

KINGSTON (Jamaica) July 25. The brig Mentor had a passage of 28 days from the Bay of Honduras. By her we are favoured with a letter from that place, and hte following is extracted therefrom : ""The jealous Spaniards have been among us, and laid waste most of our plantations; not a plantain tree, or any thing else that was of service, have they left standing, as far as they have gone; so that nothing but ruin awaits us. This behaviour of the Dons has caused great confusion, and what the event may be God knows!"" /NYDG

Después del reconocimiento de Cayo-Cocina, tuvo por conveniente D. Juan Bautista Gual, por denuncias que se le dieron el pasar a Cayo Bohel, y a Cayo Inglés, y en ambos encontró habitaciones que hizo quemar, ... En los ríos referidos, a excepción del Hondo, halló porción de plantíos cultivados, y todos se destruyeron ... Sobre la ribera española del Walis, a las sesenta y siete millas de su boca, encontró también un rancho compuesto de casas, negros esclavos, animales domésticos, y algún equipaje, y haciendo quemar las casas, /via Calderon 359 no 4 /MEXICO,3108 [L. Galvez a A. Valdes, Mérida a 8 oct 1789]"	
E 		1			8 May 1789	8 Oct 1789	Gual inspection	Juan Bautista Gual visits Hon as Sp Commissary	"Old, St. George’s, Sibun, Southern Triangles, English Caye, Bokel Caye, Northern, New, Hondo"	Juan Bautista Gual	Col Edward Marcus Despard / James Bannantine / John Garbutt									"SGU,LEG,6948,27 = EST, xxx
SGU,LEG,6949,6
MEXICO,3107 [Galvez a Valdes, Merida a 8 mayo 1789]
MEXICO,3108 [Galvez a Valdes, Merida a 8 octubre 1789]
CO 123/7 [Floridablanca to Merry 30 May 1789, White to Leeds 31 Jul 1789]"	"Calderon 337
Bolland 75 119"	"Despues del reconocimiento de Cayo-Cacina, tubo por conveniente Don Juan Bautista Gual, por denuncias que se le dieron, el partir a Cayo Bohel, y a Cayo Yngles, y en ambos encontrò habitaciones que hizo quemar, dando las demás porvidencias necesarias para el desalojo de los Individuos que contra lo estipulado entre las dos Coronas estaban alli establecidos, ... En los Rios referidos, a exêpcion del Hondo, halló porcion de plantios cultibados, y todos se destruyeron ... Sobre la Ribera Española del Walix a las sesenta y siete millas desu Boca, encontró tambien un rancho compuesto de Casas, Negros esclavos, Animales domesticos, y algun equipage; y haciendo quemas las Casas, decomisó lo demas con asistencia del comisario Ynglés, ... En la Boca del mismo Walix residia un Cuerpo de nueve Magistrados erigido por propia autoridad de los habitantes con grande repugnancia del Superintendente, y sin conocimiento de su Soberano, exerciendo jurisdiccion sobre todos los establecimientos baxo el regimen de juntarse de tiempo en tiempo para resolver los casos de justicia que occurrian, y tratar negocios de policia: y siendo todo sistema de Gobierno en aquel parage directamente contrario al Articulo 7,, de la convencion celegrada en 1786, requirió Don Juan Bautista Gual al Superintendente afin deque aboliese, y estinguiera el indicado Cuerpo: y anque este Gefe se vió en perplexidad segun le manifesto al referido Oficial para dar un paso tan grave como repugnante aun pueblo que no le tributava el mayor respeto; fueron por ultimo suficientes las eficaces y fundadas insinuaciones de Don Juan Bautista Gual para esforzarle à que diese noticia à los Ínfractores de su requerimiento, cuya diligencia produxo el efecto de la abolicion, y extincion pedida, ... y habiendola [la visita de los establecimientos Yngleses] extendido el expresado Ayudante mayor [Gual] hasta la Bahia de la Asencion con arreglo à las órdenes que le di ... solo notó la novedad de una Choza en la boca de la Bahia del Espiritu Santo, que por informes supo le habia servido à un Ynglés pescados llamado Juan Gregorio, hombre que algun dia puede causar graves perjuicios à esta Provincia, porque sobre ser un gran practico de su Costa, y de lo interior de ella, es sumamente desafecto a nuestra nacion: cuyo antecedente me hará aplicar oportunos medios de asegurar su persona, siempre que sea factible, baxo la calidad de infractor. ... Por lo respectivo à las ciento treinta y siete pieza de la propia madera [Caoba], que mi antecesor [Gov of Yucatan] dejó al cuidado del Superintendente Don Eduardo Marcos Despard, contextó èste que las habian robado, y que despues de mucha diligencias no habia podido descubrir los delinqüentes. ... /SGU,LEG,6948,27 233 ff"	
E 				Crs 4	2 Jun 1789			Surplus of logged wood	xxx									8 ships arrived at Eng [Lon and Out ports?] all w Mah by 2 Jun 89 / there seldom was known to be > 3 or 4 ships in one yr		"MEXICO,3025 [S. Bargas a C. Alange, Mérida a 7 dic 1792]
CO 137/90 [16 Jun 1792]"	"Calderon 391, 394
Burdon 1 p199"	"INFORME DE GUAL EN BACALAR A 25-7-792. [E]l común de los habitantes detesta semejantes infracciones [= En las riberas extra límites del Valis ... como 700 árboles de caoba cortados, y sacados] y anhela el verlas remediadas, por lo que le dañan, haciendo descender el precio de la caoba con la excesiva abundancia a la mitad de lo que generalmente se considera necesario para que la corta sea útil a los cortadores. ... Comparadas las cantidades [de pies de caoba exportados] del año próximo pasado [1791] con las del presente, se ve, que la exportación hecha en ésta ha sido formidable, de que procede el descenso de valor de la caoba, a poco más de medio shilling, o de real y medio de vellón a cada pie. /via Calderon 391 /MEXICO,3025 [S. Bargas a C. Alange, Mérida a 7 dic 1792]

1792, June 16th. Magistrates to William Dunlop, Agent-General for Jamaica. ... Since Hunter left only one Spanish officer has visited the settlement, and he finding no English offer to accompany him ""declined ascending the Rivers, so that the transgressors [who cut Mahogany outside of Treaty limits] have escaped paying the usual Tax [levied by Spanish Commissaries on transgressors] of two and a half dolars per log."" The result has been that during the last year [1791?] mahogany equal to one-third the total consumption of Europe has been cut. /via Burdon 1 p199 /CO 137/90"	
E 				Crs 4	9 Jun 1789	9 Jun 1789		"On Yucatan’s request, Superintendent requires Magistracy and Courts to be dissolved"	Old	Sp Commissary Juan Bautista Gaul	Col Despard / Thomas Potts and Magistrates							annulled and extinguished Magistracy so courts are shut up = anarchy and confusion		"CO 123/6 [19 Apr 1788]
CO 123/7 [19 Aug 1789]
CO 123/8 [10 Jul 1789]
FO Spain 72/15 [30 May 1789]
MEXICO,3108 [L. Gálvez a A. Valdés, Mérida a 8 oct 1789]
CO 137/86 [1, 20 Dec 1786]
CO 123/11 [Jun 1789]"	"Burdon I p171—4
Calderon 360 no 5"	"1786, December 1st. Superintendent Despard, Honduras, to Gov. Clarke. ... wishes to know whether ""the present Government which subsists here"" is contrary to the Treaty of 1783. The six Magistrates have recently placed a duty on all shippiing without making a distinction between British and American vessels. ""I shall be glad to know how far I am justifiable in suffering this intercourse"" (with the US). /via Burdon 1 p159 /CO 137/86

1786, December 20th. Superintendent Despard to Lord Sydney. ... 'The same spirit which opposed the supreme executive authority of Great Britain in the case of the last convicts [of ship Mercury or ship Fair American, both sent by Mr. Moore of London] that were sent here still rules in Honduras and will continue to do so until the present democratick form of Government be superseded."" He asks to be ""invested with a compulsory power to restrain effectually the Wood-cutters from committing similar excesses in future."" /via Burdon 1 p159 /CO 123/5

En la boca del mismo Walix, residía un Cuerpo de 9 Magistrados, erigido por propia autoridad de los habitantes, en grande repugnancia del Superintendente, y sin conocimiento de su Soberano, ejerciendo jurisdicción sobre todos los establecimientos bajo del régimen de juntarse de tiempo en tiempo, para resolver los casos de justicia que ocurrían, y tratar de negocios de política: y siendo todo sistema de gobierno en aquel paraje directamente contrario al artículo 7.º de la Convención celebrada en 1786, requirió D. Juan Bautista Gual al SuperintendentE a fin de que aboliese y extinguiera el indicado Cuerpo; y aunque este Jefe se vio en perplejidad, según lo manifestó al referido Oficial para dar un paso tan grave como repugnante a un pueblo que no le tributaba el mayo resepto; fueron por último suficientes las eficaces y fundadas insinuaciones de D. Bautista Gual para esforzarle a que diese noticia a los infractores de su requerimiento, cuya diligencia produjo el efecto de la abolición y extinción pedida, ... /via Calderon 360 /MEXICO,3108

1789, August 19th. Richard Hoare to Robert White. Accuses Col. Despard of communicating information concerning the Settlement to the Spaniards in order to procure their help in his constitutional conflict with the Baymen; and blames him for the provisions question ever having been raised, since he asked the Spanish officer for permission to make provision grounds. Concludes, ""Indeed, the manner we have lived with the Spaniards since the last settlement is too degrading for an Englishman to suffer."" /via Burdon 1 p176 /CO 123/7"	
